synthetic_id,evidence_config,true_model,seed,primary_available,secondary_available,noise_sigma,disorder_sigma_Tc_K,normalization_sigma,generator_note
misspec_primary_secondary_M1_registration_shift_seed_0016,misspec_primary_secondary,M1_registration_shift,16,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0017,misspec_primary_secondary,M1_registration_shift,17,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0018,misspec_primary_secondary,M1_registration_shift,18,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0019,misspec_primary_secondary,M1_registration_shift,19,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0020,misspec_primary_secondary,M1_registration_shift,20,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0021,misspec_primary_secondary,M1_registration_shift,21,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0022,misspec_primary_secondary,M1_registration_shift,22,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0023,misspec_primary_secondary,M1_registration_shift,23,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0024,misspec_primary_secondary,M1_registration_shift,24,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0025,misspec_primary_secondary,M1_registration_shift,25,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0026,misspec_primary_secondary,M1_registration_shift,26,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0027,misspec_primary_secondary,M1_registration_shift,27,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0028,misspec_primary_secondary,M1_registration_shift,28,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0029,misspec_primary_secondary,M1_registration_shift,29,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0030,misspec_primary_secondary,M1_registration_shift,30,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0031,misspec_primary_secondary,M1_registration_shift,31,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0032,misspec_primary_secondary,M1_registration_shift,32,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0033,misspec_primary_secondary,M1_registration_shift,33,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0034,misspec_primary_secondary,M1_registration_shift,34,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0035,misspec_primary_secondary,M1_registration_shift,35,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0036,misspec_primary_secondary,M1_registration_shift,36,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0037,misspec_primary_secondary,M1_registration_shift,37,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0038,misspec_primary_secondary,M1_registration_shift,38,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0039,misspec_primary_secondary,M1_registration_shift,39,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0040,misspec_primary_secondary,M1_registration_shift,40,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0001,misspec_primary_secondary,M2_outside_disorder,1,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0002,misspec_primary_secondary,M2_outside_disorder,2,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0003,misspec_primary_secondary,M2_outside_disorder,3,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0004,misspec_primary_secondary,M2_outside_disorder,4,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0005,misspec_primary_secondary,M2_outside_disorder,5,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0006,misspec_primary_secondary,M2_outside_disorder,6,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0007,misspec_primary_secondary,M2_outside_disorder,7,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0008,misspec_primary_secondary,M2_outside_disorder,8,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0009,misspec_primary_secondary,M2_outside_disorder,9,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0010,misspec_primary_secondary,M2_outside_disorder,10,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0011,misspec_primary_secondary,M2_outside_disorder,11,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0012,misspec_primary_secondary,M2_outside_disorder,12,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0013,misspec_primary_secondary,M2_outside_disorder,13,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0014,misspec_primary_secondary,M2_outside_disorder,14,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0015,misspec_primary_secondary,M2_outside_disorder,15,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0016,misspec_primary_secondary,M2_outside_disorder,16,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0017,misspec_primary_secondary,M2_outside_disorder,17,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0018,misspec_primary_secondary,M2_outside_disorder,18,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0019,misspec_primary_secondary,M2_outside_disorder,19,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0020,misspec_primary_secondary,M2_outside_disorder,20,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0021,misspec_primary_secondary,M2_outside_disorder,21,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0022,misspec_primary_secondary,M2_outside_disorder,22,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0023,misspec_primary_secondary,M2_outside_disorder,23,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0024,misspec_primary_secondary,M2_outside_disorder,24,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0025,misspec_primary_secondary,M2_outside_disorder,25,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0026,misspec_primary_secondary,M2_outside_disorder,26,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0027,misspec_primary_secondary,M2_outside_disorder,27,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0028,misspec_primary_secondary,M2_outside_disorder,28,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0029,misspec_primary_secondary,M2_outside_disorder,29,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0030,misspec_primary_secondary,M2_outside_disorder,30,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0031,misspec_primary_secondary,M2_outside_disorder,31,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0032,misspec_primary_secondary,M2_outside_disorder,32,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0033,misspec_primary_secondary,M2_outside_disorder,33,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0034,misspec_primary_secondary,M2_outside_disorder,34,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0035,misspec_primary_secondary,M2_outside_disorder,35,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0036,misspec_primary_secondary,M2_outside_disorder,36,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0037,misspec_primary_secondary,M2_outside_disorder,37,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0038,misspec_primary_secondary,M2_outside_disorder,38,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0039,misspec_primary_secondary,M2_outside_disorder,39,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M2_outside_disorder_seed_0040,misspec_primary_secondary,M2_outside_disorder,40,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
