device,sourceVersion,sourceRole,sourceFile,caseName,topology,linkClass,calibrationMode,seed,mechanism,parameterSignature,alphaGap,gammaW,pW,meanW,minW,activeWeakLinkFraction,shapeScore,conductanceScore,evidenceScore,scoreBasis,shapeAsymmetry,conductanceAsymmetry,asymmetryScore
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a4_1_g0_05_p0_05,contact_relaxation,contact_relaxed,shape,909,contact-relaxed weak links,contact_relaxed_a4_1_g0_05_p0_05|contact_relaxation|contact_relaxed|alpha=4.1|gamma=0.05|p=0.05,4.1,0.05,0.05,0.9519825708061,0.05,0.0505446623093682,0.219765952769196,0.235795866488762,0.219765952769196,shapeScore,0.0470687770862752,0.0493040682775265,0.0470687770862752
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_404/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a4_1_g0_2_p0_05,boundary_lane,boundary_constriction,shape,404,boundary/SNS-inspired constriction,boundary_sns_a4_1_g0_2_p0_05|boundary_lane|boundary_constriction|alpha=4.1|gamma=0.2|p=0.05,4.1,0.2,0.05,0.949455337690632,0.2,0.0631808278867102,0.219766254556852,0.232511483933844,0.219766254556852,shapeScore,0.0466125820456533,0.0543869112283433,0.0466125820456533
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_303/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_3_g0_1_p0_1,tear_lane,crack_tunnel,conductance,303,crack/tunnel-like weak links,crack_tunnel_a3_3_g0_1_p0_1|tear_lane|crack_tunnel|alpha=3.3|gamma=0.1|p=0.1,3.3,0.1,0.1,0.909803921568628,0.1,0.100217864923747,0.205672301873418,0.219774707576394,0.219774707576394,conductanceScore,0.0472094672642487,0.055666365319995,0.055666365319995
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_404/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a4_1_g0_7_p0_2,tear_lane,crack_tunnel,shape,404,crack/tunnel-like weak links,crack_tunnel_a4_1_g0_7_p0_2|tear_lane|crack_tunnel|alpha=4.1|gamma=0.7|p=0.2,4.1,0.7,0.2,0.93986928104575,0.7,0.200435729847495,0.219775334863734,0.228032791762271,0.219775334863734,shapeScore,0.0480644332170515,0.047923761055843,0.0480644332170515
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_505/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_7_g0_7_p0_2,contact_relaxation,contact_relaxed,shape,505,contact-relaxed weak links,contact_relaxed_a3_7_g0_7_p0_2|contact_relaxation|contact_relaxed|alpha=3.7|gamma=0.7|p=0.2,3.7,0.7,0.2,0.939999999999999,0.7,0.2,0.21978038930051,0.228892799234927,0.21978038930051,shapeScore,0.0469049132838012,0.0473274347284012,0.0469049132838012
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_404/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a3_7_g0_7_p0_3,boundary_lane,boundary_constriction,shape,404,boundary/SNS-inspired constriction,boundary_sns_a3_7_g0_7_p0_3|boundary_lane|boundary_constriction|alpha=3.7|gamma=0.7|p=0.3,3.7,0.7,0.3,0.905228758169932,0.7,0.315904139433551,0.219782493565069,0.231162637704413,0.219782493565069,shapeScore,0.0471274737447616,0.0532971828627731,0.0471274737447616
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_202/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a4_1_g0_4_p0_05,tear_lane,crack_tunnel,conductance,202,crack/tunnel-like weak links,crack_tunnel_a4_1_g0_4_p0_05|tear_lane|crack_tunnel|alpha=4.1|gamma=0.4|p=0.05,4.1,0.4,0.05,0.969673202614379,0.4,0.0505446623093682,0.212731545989032,0.219786256831029,0.219786256831029,conductanceScore,0.0474522776065652,0.0524706146378898,0.0524706146378898
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_3_g0_7_p0_05,tear_lane,crack_tunnel,shape,808,crack/tunnel-like weak links,crack_tunnel_a3_3_g0_7_p0_05|tear_lane|crack_tunnel|alpha=3.3|gamma=0.7|p=0.05,3.3,0.7,0.05,0.984836601307189,0.7,0.0505446623093682,0.219792100784288,0.224105337577563,0.219792100784288,shapeScore,0.0468817331031506,0.0465801328676643,0.0468817331031506
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_7_g0_7_p0_3,contact_relaxation,contact_relaxed,shape,808,contact-relaxed weak links,contact_relaxed_a3_7_g0_7_p0_3|contact_relaxation|contact_relaxed|alpha=3.7|gamma=0.7|p=0.3,3.7,0.7,0.3,0.909934640522874,0.7,0.300217864923747,0.219793756063792,0.230924283837,0.219793756063792,shapeScore,0.0472567936661028,0.0503461530397197,0.0472567936661028
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a4_1_g0_2_p0_1,tear_lane,crack_tunnel,conductance,909,crack/tunnel-like weak links,crack_tunnel_a4_1_g0_2_p0_1|tear_lane|crack_tunnel|alpha=4.1|gamma=0.2|p=0.1,4.1,0.2,0.1,0.919825708061001,0.2,0.100217864923747,0.20890192074905,0.219797816518086,0.219797816518086,conductanceScore,0.0469720743478692,0.053341795296497,0.053341795296497
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_404/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_3_g0_7_p0_2,combined,boundary_constriction,shape,404,combined physical bottleneck,combined_a3_3_g0_7_p0_2|combined|boundary_constriction|alpha=3.3|gamma=0.7|p=0.2,3.3,0.7,0.2,0.939999999999999,0.7,0.2,0.219802512358211,0.229492903107882,0.219802512358211,shapeScore,0.0471976473918525,0.0519010937459411,0.0471976473918525
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_303/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a3_7_g0_2_p0_05,boundary_lane,boundary_constriction,shape,303,boundary/SNS-inspired constriction,boundary_sns_a3_7_g0_2_p0_05|boundary_lane|boundary_constriction|alpha=3.7|gamma=0.2|p=0.05,3.7,0.2,0.05,0.949455337690632,0.2,0.0631808278867102,0.219805056403258,0.230357297970278,0.219805056403258,shapeScore,0.0467781744833057,0.0525762385981214,0.0467781744833057
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_404/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_3_g0_2_p0_1,contact_relaxation,contact_relaxed,shape,404,contact-relaxed weak links,contact_relaxed_a3_3_g0_2_p0_1|contact_relaxation|contact_relaxed|alpha=3.3|gamma=0.2|p=0.1,3.3,0.2,0.1,0.919825708061001,0.2,0.100217864923747,0.219805833596394,0.233686123276704,0.219805833596394,shapeScore,0.0478978336265,0.0541029200232964,0.0478978336265
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_303/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a4_1_g0_7_p0_3,contact_relaxation,contact_relaxed,shape,303,contact-relaxed weak links,contact_relaxed_a4_1_g0_7_p0_3|contact_relaxation|contact_relaxed|alpha=4.1|gamma=0.7|p=0.3,4.1,0.7,0.3,0.909934640522874,0.7,0.300217864923747,0.219813476410685,0.235475041591583,0.219813476410685,shapeScore,0.0470667730019751,0.0525059043192505,0.0470667730019751
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_3_g0_7_p0_3,tear_lane,crack_tunnel,shape,707,crack/tunnel-like weak links,crack_tunnel_a3_3_g0_7_p0_3|tear_lane|crack_tunnel|alpha=3.3|gamma=0.7|p=0.3,3.3,0.7,0.3,0.909934640522874,0.7,0.300217864923747,0.219813613533165,0.224267235913644,0.219813613533165,shapeScore,0.0487964360522015,0.0481936822090838,0.0487964360522015
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_404/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a3_7_g0_2_p0_05,boundary_lane,boundary_constriction,shape,404,boundary/SNS-inspired constriction,boundary_sns_a3_7_g0_2_p0_05|boundary_lane|boundary_constriction|alpha=3.7|gamma=0.2|p=0.05,3.7,0.2,0.05,0.949455337690632,0.2,0.0631808278867102,0.219835512812092,0.232136861496908,0.219835512812092,shapeScore,0.0465899300059546,0.0543990652865613,0.0465899300059546
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_202/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_7_g0_4_p0_05,contact_relaxation,contact_relaxed,shape,202,contact-relaxed weak links,contact_relaxed_a3_7_g0_4_p0_05|contact_relaxation|contact_relaxed|alpha=3.7|gamma=0.4|p=0.05,3.7,0.4,0.05,0.969673202614379,0.4,0.0505446623093682,0.219844962786151,0.227249805084882,0.219844962786151,shapeScore,0.0477602383973402,0.047512629749222,0.0477602383973402
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_3_g0_7_p0_1,combined,boundary_constriction,conductance,606,combined physical bottleneck,combined_a3_3_g0_7_p0_1|combined|boundary_constriction|alpha=3.3|gamma=0.7|p=0.1,3.3,0.7,0.1,0.969934640522875,0.7,0.100217864923747,0.213418976630681,0.219845460680028,0.219845460680028,conductanceScore,0.0486137607592946,0.0489297795222688,0.0489297795222688
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_3_g0_7_p0_1,contact_relaxation,contact_relaxed,shape,606,contact-relaxed weak links,contact_relaxed_a3_3_g0_7_p0_1|contact_relaxation|contact_relaxed|alpha=3.3|gamma=0.7|p=0.1,3.3,0.7,0.1,0.969934640522875,0.7,0.100217864923747,0.219848917878853,0.226634693055375,0.219848917878853,shapeScore,0.0487888191587099,0.0512718039764551,0.0487888191587099
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_3_g0_05_p0_05,contact_relaxation,contact_relaxed,shape,101,contact-relaxed weak links,contact_relaxed_a3_3_g0_05_p0_05|contact_relaxation|contact_relaxed|alpha=3.3|gamma=0.05|p=0.05,3.3,0.05,0.05,0.9519825708061,0.05,0.0505446623093682,0.219868994948656,0.234514236223158,0.219868994948656,shapeScore,0.0475152351365267,0.0556013838951575,0.0475152351365267
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_7_g0_1_p0_1,tear_lane,crack_tunnel,conductance,707,crack/tunnel-like weak links,crack_tunnel_a3_7_g0_1_p0_1|tear_lane|crack_tunnel|alpha=3.7|gamma=0.1|p=0.1,3.7,0.1,0.1,0.909803921568628,0.1,0.100217864923747,0.206263261863256,0.2198700794674,0.2198700794674,conductanceScore,0.0495083962724802,0.0588876860136876,0.0588876860136876
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a4_1_g0_4_p0_1,tear_lane,crack_tunnel,conductance,707,crack/tunnel-like weak links,crack_tunnel_a4_1_g0_4_p0_1|tear_lane|crack_tunnel|alpha=4.1|gamma=0.4|p=0.1,4.1,0.4,0.1,0.939869281045751,0.4,0.100217864923747,0.212784841408629,0.219872231599148,0.219872231599148,conductanceScore,0.0485559449283003,0.0482300210145988,0.0482300210145988
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_7_g0_7_p0_3,contact_relaxation,contact_relaxed,shape,909,contact-relaxed weak links,contact_relaxed_a3_7_g0_7_p0_3|contact_relaxation|contact_relaxed|alpha=3.7|gamma=0.7|p=0.3,3.7,0.7,0.3,0.909934640522874,0.7,0.300217864923747,0.219872709805463,0.233149411115832,0.219872709805463,shapeScore,0.0464050225031887,0.0500380377527591,0.0464050225031887
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_4_p0_1,combined,boundary_constriction,conductance,707,combined physical bottleneck,combined_a4_1_g0_4_p0_1|combined|boundary_constriction|alpha=4.1|gamma=0.4|p=0.1,4.1,0.4,0.1,0.939869281045751,0.4,0.100217864923747,0.210560535484976,0.219877614194753,0.219877614194753,conductanceScore,0.047755276944292,0.0482637831105183,0.0482637831105183
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_7_g0_7_p0_05,combined,boundary_constriction,shape,707,combined physical bottleneck,combined_a3_7_g0_7_p0_05|combined|boundary_constriction|alpha=3.7|gamma=0.7|p=0.05,3.7,0.7,0.05,0.984967320261438,0.7,0.0501089324618736,0.219880878829626,0.22665617196871,0.219880878829626,shapeScore,0.0478288855621069,0.0477344346509724,0.0478288855621069
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a4_1_g0_4_p0_05,contact_relaxation,contact_relaxed,shape,707,contact-relaxed weak links,contact_relaxed_a4_1_g0_4_p0_05|contact_relaxation|contact_relaxed|alpha=4.1|gamma=0.4|p=0.05,4.1,0.4,0.05,0.969673202614379,0.4,0.0505446623093682,0.219882383902854,0.234857517628,0.219882383902854,shapeScore,0.0479219819161928,0.0528845010636589,0.0479219819161928
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_3_g0_7_p0_2,combined,boundary_constriction,shape,1010,combined physical bottleneck,combined_a3_3_g0_7_p0_2|combined|boundary_constriction|alpha=3.3|gamma=0.7|p=0.2,3.3,0.7,0.2,0.939999999999999,0.7,0.2,0.219883092805924,0.227359027225715,0.219883092805924,shapeScore,0.0469122030877321,0.0481410349200763,0.0469122030877321
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_505/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_7_g0_7_p0_05,tear_lane,crack_tunnel,shape,505,crack/tunnel-like weak links,crack_tunnel_a3_7_g0_7_p0_05|tear_lane|crack_tunnel|alpha=3.7|gamma=0.7|p=0.05,3.7,0.7,0.05,0.984836601307189,0.7,0.0505446623093682,0.2198844108138,0.224389396836063,0.2198844108138,shapeScore,0.0467216544745532,0.047066620658008,0.0467216544745532
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_7_p0_05,combined,boundary_constriction,shape,1010,combined physical bottleneck,combined_a4_1_g0_7_p0_05|combined|boundary_constriction|alpha=4.1|gamma=0.7|p=0.05,4.1,0.7,0.05,0.984967320261438,0.7,0.0501089324618736,0.21988776503275,0.227855128118194,0.21988776503275,shapeScore,0.0467619062663141,0.0463723213385375,0.0467619062663141
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_303/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a4_1_g0_1_p0_05,contact_relaxation,contact_relaxed,shape,303,contact-relaxed weak links,contact_relaxed_a4_1_g0_1_p0_05|contact_relaxation|contact_relaxed|alpha=4.1|gamma=0.1|p=0.05,4.1,0.1,0.05,0.954509803921569,0.1,0.0505446623093682,0.219890421293902,0.237536476649096,0.219890421293902,shapeScore,0.0481939750825299,0.0539791591054247,0.0481939750825299
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_505/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_3_g0_1_p0_05,tear_lane,crack_tunnel,conductance,505,crack/tunnel-like weak links,crack_tunnel_a3_3_g0_1_p0_05|tear_lane|crack_tunnel|alpha=3.3|gamma=0.1|p=0.05,3.3,0.1,0.05,0.954509803921569,0.1,0.0505446623093682,0.209647991671495,0.219891961848948,0.219891961848948,conductanceScore,0.0470322972527545,0.0633640592905167,0.0633640592905167
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a4_1_g0_7_p0_05,boundary_lane,boundary_constriction,shape,808,boundary/SNS-inspired constriction,boundary_sns_a4_1_g0_7_p0_05|boundary_lane|boundary_constriction|alpha=4.1|gamma=0.7|p=0.05,4.1,0.7,0.05,0.981045751633987,0.7,0.0631808278867102,0.219902576175365,0.230282936786583,0.219902576175365,shapeScore,0.0471504804859997,0.0501573329461137,0.0471504804859997
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_7_g0_7_p0_1,contact_relaxation,contact_relaxed,shape,101,contact-relaxed weak links,contact_relaxed_a3_7_g0_7_p0_1|contact_relaxation|contact_relaxed|alpha=3.7|gamma=0.7|p=0.1,3.7,0.7,0.1,0.969934640522875,0.7,0.100217864923747,0.219908362129236,0.228325444309167,0.219908362129236,shapeScore,0.0476765790019402,0.0495275418344035,0.0476765790019402
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_303/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_3_g0_4_p0_1,tear_lane,crack_tunnel,conductance,303,crack/tunnel-like weak links,crack_tunnel_a3_3_g0_4_p0_1|tear_lane|crack_tunnel|alpha=3.3|gamma=0.4|p=0.1,3.3,0.4,0.1,0.939869281045751,0.4,0.100217864923747,0.212810238555908,0.21991327597023,0.21991327597023,conductanceScore,0.0467312918135719,0.0479154618101268,0.0479154618101268
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a3_7_g0_7_p0_2,boundary_lane,boundary_constriction,shape,1010,boundary/SNS-inspired constriction,boundary_sns_a3_7_g0_7_p0_2|boundary_lane|boundary_constriction|alpha=3.7|gamma=0.7|p=0.2,3.7,0.7,0.2,0.933594771241829,0.7,0.221350762527233,0.219913972679765,0.229234930704479,0.219913972679765,shapeScore,0.0466808760973105,0.0485292404648362,0.0466808760973105
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_303/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a4_1_g0_2_p0_05,boundary_lane,boundary_constriction,shape,303,boundary/SNS-inspired constriction,boundary_sns_a4_1_g0_2_p0_05|boundary_lane|boundary_constriction|alpha=4.1|gamma=0.2|p=0.05,4.1,0.2,0.05,0.949455337690632,0.2,0.0631808278867102,0.219914501459076,0.230870547988268,0.219914501459076,shapeScore,0.0465876980405435,0.0525457641997576,0.0465876980405435
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_3_g0_7_p0_1,tear_lane,crack_tunnel,shape,909,crack/tunnel-like weak links,crack_tunnel_a3_3_g0_7_p0_1|tear_lane|crack_tunnel|alpha=3.3|gamma=0.7|p=0.1,3.3,0.7,0.1,0.969934640522875,0.7,0.100217864923747,0.219915270062243,0.225654941393897,0.219915270062243,shapeScore,0.0465383971720095,0.0465143655100452,0.0465383971720095
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_505/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_3_g0_7_p0_05,combined,boundary_constriction,shape,505,combined physical bottleneck,combined_a3_3_g0_7_p0_05|combined|boundary_constriction|alpha=3.3|gamma=0.7|p=0.05,3.3,0.7,0.05,0.984967320261438,0.7,0.0501089324618736,0.21991555908766,0.223601588558043,0.21991555908766,shapeScore,0.0467460133593778,0.0465111365804206,0.0467460133593778
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a3_7_g0_05_p0_05,boundary_lane,boundary_constriction,shape,1010,boundary/SNS-inspired constriction,boundary_sns_a3_7_g0_05_p0_05|boundary_lane|boundary_constriction|alpha=3.7|gamma=0.05|p=0.05,3.7,0.05,0.05,0.939978213507626,0.05,0.0631808278867102,0.219926793177099,0.225959298674153,0.219926793177099,shapeScore,0.0467583900924349,0.0473374390081165,0.0467583900924349
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_3_g0_05_p0_05,contact_relaxation,contact_relaxed,conductance,707,contact-relaxed weak links,contact_relaxed_a3_3_g0_05_p0_05|contact_relaxation|contact_relaxed|alpha=3.3|gamma=0.05|p=0.05,3.3,0.05,0.05,0.9519825708061,0.05,0.0505446623093682,0.224053699170699,0.219938094815409,0.219938094815409,conductanceScore,0.0484162237283662,0.0559779509175118,0.0559779509175118
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_7_g0_7_p0_2,contact_relaxation,contact_relaxed,shape,808,contact-relaxed weak links,contact_relaxed_a3_7_g0_7_p0_2|contact_relaxation|contact_relaxed|alpha=3.7|gamma=0.7|p=0.2,3.7,0.7,0.2,0.939999999999999,0.7,0.2,0.219940663513443,0.231279376420747,0.219940663513443,shapeScore,0.0472517716507918,0.0508090201115371,0.0472517716507918
